"TYPE","id0","MEAN","STD","CNT","lemmas","definition","examples"
"src0","oewn-01960289-a",-0.6,0.9660917830792959,10.0,"['crude', 'unrefined', 'unprocessed']","not refined or processed","['unrefined ore', 'crude oil']"
"src0","oewn-02109764-a",0.2222222222222222,0.6666666666666666,9.0,"['sensitive', 'sensible']","able to feel or perceive","['even amoeba are sensible creatures', 'the more sensible parts of the skin']"
"src0","oewn-00098524-v",1.2,1.3165611772087666,10.0,"['rise', 'uprise', 'resurrect']","return from the dead","['Christ is risen!', 'The dead are to uprise']"
"src0","oewn-01144916-v",1.0909090909090908,1.1361818036340359,11.0,"['drive']","(hunting) chase from cover into more open ground","['drive the game']"
"src0","oewn-01905776-v",0.1111111111111111,0.7817359599705715,9.0,"['wave', 'roll', 'undulate', 'flap']","move in a wavy pattern or with a rising and falling motion","['The curtains undulated', 'the waves rolled towards the beach']"
"src0","oewn-05163204-n",0.7272727272727273,1.009049958219026,11.0,"['advantage', 'vantage']","the quality of having a superior or more favorable position","['the experience gave him the advantage over me']"
"src0","oewn-00488494-r",-0.1,0.31622776601683794,10.0,"['under']","below some quantity or limit","['fifty dollars or under']"
"src0","oewn-00065410-v",-0.75,1.9086270308410553,8.0,"['sustain', 'get', 'have', 'suffer']","undergo (as of injuries and illnesses)","['She suffered a fracture in the accident', 'He had an insulin shock after eating three candy bars', 'She got a bruise on her leg', 'He got his arm broken in the scuffle']"
"src0","oewn-00932115-s",0.0,1.3228756555322954,9.0,"['living', 'surviving']","still in existence","['the Wollemi pine found in Australia is a surviving specimen of a conifer thought to have been long extinct and therefore known as a living fossil', 'the only surviving frontier blockhouse in Pennsylvania']"
"src0","oewn-05995479-n",0.2857142857142857,1.2535663410560174,7.0,"['foundation', 'grounding']","education or instruction in the fundamentals of a field of knowledge","['he lacks the foundation necessary for advanced study', 'a good grounding in mathematics']"
"src0","oewn-02873533-a",0.18181818181818182,0.6030226891555273,11.0,"['genitive', 'possessive']","serving to express or indicate possession","['possessive pronouns', 'the genitive endings']"
"src0","oewn-02016196-v",0.16666666666666666,0.408248290463863,6.0,"['transfer', 'shift']","move around","['transfer the packet from his trouser pockets to a pocket in his jacket']"
"src0","oewn-00015517-s",-0.4444444444444444,0.7264831572567789,9.0,"['thick']","abounding; having a lot of","['the top was thick with dust']"
"src0","oewn-00788541-n",0.7,0.8232726023485646,10.0,"['play', 'bid']","an attempt to get something","['they made a futile play for power', 'he made a bid to gain attention']"
"src0","oewn-01052461-s",0.5,1.0690449676496976,8.0,"['good', 'well']","resulting favorably","[""it's a good thing that I wasn't there"", 'it is good that you stayed', 'it is well that no one saw you', ""all's well that ends well""]"
"src0","oewn-00194696-r",0.09090909090909091,1.2210278829367864,11.0,"['stealthily']","in a stealthy manner","['stealthily they advanced upstream']"
"src0","oewn-05742854-n",0.3,0.8232726023485646,10.0,"['ascription', 'attribution']","assigning some quality or character to a person or thing","['the attribution of language to birds', 'the ascription to me of honors I had not earned']"
"src0","oewn-07515398-n",0.8,1.0327955589886444,10.0,"['approval']","a feeling of liking something or someone good","['although she fussed at them, she secretly viewed all her children with approval']"
"src0","oewn-00936868-s",-0.1111111111111111,0.33333333333333337,9.0,"['dear', 'pricey', 'costly', 'pricy', 'high-priced']","having a high price","['costly jewelry', 'high-priced merchandise', 'much too dear for my pocketbook', 'a pricey restaurant']"
"src0","oewn-00760641-s",0.18181818181818182,0.6030226891555273,11.0,"['straight', 'full-strength', 'neat']","(of an alcoholic drink) without water","['took his whiskey neat']"
"src0","oewn-00794246-s",-1.8888888888888888,1.6158932858054431,9.0,"['submissive', 'subservient', 'slavish']","abjectly submissive; characteristic of a slave or servant","['slavish devotion to her job ruled her life', 'a slavish yes-man to the party bosses', 'she has become submissive and subservient']"
"src0","oewn-02075317-s",-0.1111111111111111,0.7817359599705715,9.0,"['opposite']","altogether different in nature or quality or significance","[""the medicine's effect was opposite to that intended"", 'it is said that opposite characters make a union happiest']"
"src0","oewn-01313624-v",0.7,0.9486832980505138,10.0,"['drive']","excavate horizontally","['drive a tunnel']"
"src0","oewn-05118811-n",-0.18181818181818182,1.4012980994907414,11.0,"['correction']","a drop in stock market activity or stock prices following a period of increases","['market runups are invariably followed by a correction']"
"src0","oewn-14472592-n",0.375,1.1877349391654208,8.0,"['demand', 'need']","a condition requiring relief","['she satisfied his need for affection', 'God has no need of men to accomplish His work', 'there is a demand for jobs']"
"src0","oewn-00935365-v",1.1,1.1005049346146119,10.0,"['voice']","give voice to","['He voiced his concern']"
"src0","oewn-02067030-s",-0.4,1.9550504398153572,10.0,"['desperate']","(of persons) dangerously reckless or violent as from urgency or despair","['a desperate criminal', 'taken hostage of desperate men']"
"src0","oewn-02595732-v",2.111111111111111,1.2692955176439846,9.0,"['agitate', 'press', 'push', 'campaign', 'crusade', 'fight']","exert oneself continuously, vigorously, or obtrusively to gain an end or engage in a crusade for a certain cause or person; be an advocate for","['The liberal party pushed for reforms', ""She is crusading for women's rights"", 'The Dean is pushing for his favorite candidate']"
"src0","oewn-00867133-a",0.4444444444444444,0.7264831572567788,9.0,"['employed']","having your services engaged for; or having a job especially one that pays wages or a salary","['most of our graduates are employed']"
"src0","oewn-00764992-s",0.8,1.0327955589886444,10.0,"['nonstop']","(of a journey especially a flight) occurring without stops","['a nonstop flight to Atlanta']"
"src0","oewn-00496072-s",1.0,1.0690449676496976,8.0,"['individualistic', 'individualist']","marked by or expressing individuality","['an individualistic way of dressing']"
"src0","oewn-01336429-s",0.2,0.6324555320336759,10.0,"['good', 'serious']","appealing to the mind","['good music', 'a serious book']"
"src0","oewn-00412237-v",0.18181818181818182,1.1677484162422844,11.0,"['civilise', 'civilize']","raise from a barbaric to a civilized state","['The wild child found wandering in the forest was gradually civilized']"
"src0","oewn-13979160-n",0.0,0.0,9.0,"['fact']","an event known to have happened or something known to have existed","['your fears have no basis in fact', 'how much of the story is fact and how much fiction is hard to tell']"
"src0","oewn-14032759-n",0.875,1.1259916264596033,8.0,"['commission']","the state of being in good working order and ready for operation","['put the ships into commission', 'the motor was out of commission']"
"src0","oewn-01159300-v",0.2,0.4216370213557839,10.0,"['consume', 'take in', 'take', 'have', 'ingest']","serve oneself to, or consume regularly","['Have another bowl of chicken soup!', ""I don't take sugar in my coffee""]"
"src0","oewn-01918064-a",1.4,1.5055453054181622,10.0,"['trained']","shaped or conditioned or disciplined by training; often used as a combining form","['a trained mind', 'trained pigeons', 'well-trained servants']"
"src0","oewn-00002669-r",-0.6363636363636364,0.674199862463242,11.0,"['barely', 'just', 'scarcely', 'hardly', 'scarce']","only a very short time before","['we hardly knew them', 'had scarcely rung the bell when the door flew open', 'would have scarce arrived before she would have found some excuse to leave']"
"src0","oewn-01211164-s",-0.7777777777777778,1.481365736219265,9.0,"['down']","shut","['the shades were down']"
"src0","oewn-00700834-a",-1.4444444444444444,1.130388330520878,9.0,"['undefined', 'vague']","not precisely limited, determined, or distinguished","['an undefined term', 'undefined authority', 'some undefined sense of excitement', 'vague feelings of sadness', 'a vague uneasiness']"
"src0","oewn-01278326-v",0.09090909090909091,0.8312094145936335,11.0,"['mark', 'score', 'nock']","make small marks into the surface of","['score the clay before firing it']"
"src0","oewn-02240906-v",0.7,0.9486832980505138,10.0,"['take', 'have', 'accept']","receive willingly something given or offered","[""The only girl who would have him was the miller's daughter"", ""I won't have this dog in my house!"", 'Please accept my present']"
"src0","oewn-00716342-s",-0.4,1.429840705968481,10.0,"['instant', 'crying', 'insistent', 'clamant', 'exigent']","demanding attention","['clamant needs', 'a crying need', 'regarded literary questions as exigent and momentous', 'insistent hunger', 'an instant need']"
"src0","oewn-02475941-v",0.2222222222222222,0.4409585518440985,9.0,"['walk']","be or act in association with","['We must walk with our dispossessed brothers and sisters', 'Walk with God']"
"src0","oewn-02015341-s",0.2727272727272727,0.7862453931068963,11.0,"['reflecting']","causing reflection or having a device that reflects","['a reflecting microscope']"
"src0","oewn-07976007-n",0.2222222222222222,0.4409585518440985,9.0,"['edition']","all of the identical copies of something offered to the public at the same time","['the first edition appeared in 1920', 'it was too late for the morning edition', 'they issued a limited edition of Bach recordings']"
"src0","oewn-08680308-n",0.0,0.4472135954999579,11.0,"['laboratory', 'testing ground']","a region resembling a laboratory inasmuch as it offers opportunities for observation and practice and experimentation","['the new nation is a testing ground for socioeconomic theories', 'Pakistan is a laboratory for studying the use of American troops to combat terrorism']"
"src0","oewn-14558658-n",-0.2222222222222222,0.44095855184409843,9.0,"['muddiness', 'sloppiness', 'wateriness']","the wetness of ground that is covered or soaked with water","['the baseball game was canceled because of the wateriness of the outfield', ""the water's muddiness made it undrinkable"", 'the sloppiness of a rainy November day']"
"src0","oewn-13371717-n",0.45454545454545453,0.6875516509523286,11.0,"['pledge']","a deposit of personal property as security for a debt","['his saxophone was in pledge']"
"src0","oewn-00790040-s",0.125,0.3535533905932738,8.0,"['referenced']","supported with written references or citations","['a carefully referenced biography']"
"src0","oewn-02775600-a",0.1111111111111111,0.33333333333333337,9.0,"['ministerial']","of or relating to a minister of religion or the minister's office","['ministerial duties']"
"src0","oewn-05631411-n",0.18181818181818182,0.6030226891555273,11.0,"['compass', 'range', 'reach', 'grasp']","the limit of capability","['within the compass of education']"
"src0","oewn-00688915-a",2.3,0.8232726023485646,10.0,"['decisive']","characterized by decision and firmness","['an able and decisive young woman', 'we needed decisive leadership', 'she gave him a decisive answer']"
"src0","oewn-04890163-n",0.4,1.577621275493231,10.0,"['restraint', 'control']","discipline in personal and social activities","['he was a model of polite restraint', 'she never lost control of herself']"
"src0","oewn-01484277-v",0.2222222222222222,0.8333333333333334,9.0,"['hang']","place in position as by a hinge so as to allow free movement in one direction","['hang a door']"
