"id0","lemmas","definition","examples","antonym_ids","antonym_lemmas","antonym_defs","antonym_examples"
"oewn-07433422-n","['head', 'pass', 'straits']","a difficult juncture","['a pretty pass', 'matters came to a head yesterday']","[]","[]","[]","[]"
"oewn-02449496-s","['crowning']","forming or providing a crown or summit","['the crowning star on a Christmas tree', 'her hair was her crowning glory']","[]","[]","[]","[]"
"oewn-02495926-s","['downward', 'down']","extending or moving from a higher to a lower place","['the down staircase', 'the downward course of the stream']","[]","[]","[]","[]"
"oewn-00725311-v","['come', 'occur']","come to one's mind; suggest itself","['It occurred to me that we should hire another secretary', 'A great idea then came to her']","[]","[]","[]","[]"
"oewn-00056878-r","['horribly', 'awfully', 'dreadfully']","of a dreadful kind","['there was a dreadfully bloody accident on the road this morning']","[]","[]","[]","[]"
"oewn-05945422-n","['impression', 'picture', 'mental picture']","a clear and telling mental image","['he described his mental picture of his assailant', 'he had no clear picture of himself or his world', 'the events left a permanent impression in his mind']","[]","[]","[]","[]"
"oewn-00595732-v","['know']","be familiar or acquainted with a person or an object","[""She doesn't know this composer"", 'Do you know my sister?', 'We know this movie', 'I know him under a different name', 'This flower is known as a Peruvian Lily']","[]","[]","[]","[]"
"oewn-02565025-v","['undo']","cause the ruin or downfall of","['A single mistake undid the President and he had to resign']","[]","[]","[]","[]"
"oewn-00201161-a","['following']","going or proceeding or coming after in the same direction","['the crowd of following cars made the occasion seem like a parade', 'tried to outrun the following footsteps']","['oewn-00200496-a']","[['leading']]","['going or proceeding or going in advance; showing the way']","[['we rode in the leading car', 'the leading edge of technology']]"
"oewn-02500309-s","['leading', 'ahead', 'in the lead']","having the leading position or higher score in a contest","['he is ahead by a pawn', 'the leading team in the pennant race']","[]","[]","[]","[]"
"oewn-15166446-n","['occupation']","the period of time during which a place or position or nation is occupied","['during the German occupation of Paris']","[]","[]","[]","[]"
"oewn-01125269-s","['inspired', 'divine', 'elysian']","being of such surpassing excellence as to suggest inspiration by the gods","['her pies were simply divine', 'the divine Shakespeare', 'an elysian meal', 'an inspired performance']","[]","[]","[]","[]"
"oewn-00512569-s","['effective', 'efficient']","able to accomplish a purpose; functioning effectively","['people who will do nothing unless they get something out of it for themselves are often highly effective persons...', 'effective personnel', 'an efficient secretary', 'the efficient cause of the revolution']","[]","[]","[]","[]"
"oewn-06573933-n","['charge', 'complaint']","(criminal law) a pleading describing some wrong or offense","['he was arrested on a charge of larceny']","[]","[]","[]","[]"
"oewn-00092165-a","['watchful', 'alert']","engaged in or accustomed to close observation","['caught by a couple of alert cops', 'alert enough to spot the opportunity when it came', 'constantly alert and vigilant, like a sentinel on duty']","[]","[]","[]","[]"
"oewn-08474004-n","['order', 'ordination', 'ordering']","logical or comprehensible arrangement of separate elements","['we shall consider these questions in the inverse order of their presentation']","[]","[]","[]","[]"
"oewn-00714030-s","['exigent', 'exacting']","requiring precise accuracy","['an exacting job', 'became more exigent over his pronunciation']","[]","[]","[]","[]"
"oewn-01081517-a","['hostile']","not belonging to your own country's forces or those of an ally","['hostile naval and air forces']","['oewn-01081326-a']","[['friendly']]","[""of or belonging to your own country's forces or those of an ally""]","[['in friendly territory', 'he was accidentally killed by friendly fire']]"
"oewn-00124467-v","['step']","move or proceed as if by steps into a new situation","['She stepped into a life of luxury', ""he won't step into his father's footsteps""]","[]","[]","[]","[]"
"oewn-00884323-v","['remember']","mention favorably, as in prayer","['remember me in your prayers']","[]","[]","[]","[]"
"oewn-01187145-a","['headed']","having a head of a specified kind or anything that serves as a head; often used in combination","['headed bolts', 'three-headed Cerberus', 'a cool-headed fighter pilot']","['oewn-01187805-a']","[['headless']]","['not having a head or formed without a head']","[['the headless horseman', 'brads are headless nails']]"
"oewn-02760550-a","['institutional']","relating to or constituting or involving an institution","['institutional policy']","[]","[]","[]","[]"
"oewn-02326026-v","['charge']","enter a certain amount as a charge","['he charged me $15']","[]","[]","[]","[]"
"oewn-01323940-a","['guilty']","responsible for or chargeable with a reprehensible act","['guilty of murder', 'the guilty person', 'secret guilty deeds']","['oewn-01322826-a']","[['guiltless', 'clean-handed', 'innocent']]","['free from evil or guilt']","[['an innocent child', 'the principle that one is innocent until proved guilty']]"
"oewn-00073044-s","['superior']","(often followed by `to') above being affected or influenced by","['he is superior to fear', 'an ignited firework proceeds superior to circumstances until its blazing vitality fades']","[]","[]","[]","[]"
"oewn-01648963-v","['open up', 'pioneer']","open up an area or prepare a way","['She pioneered a graduate program for women students']","[]","[]","[]","[]"
"oewn-01708311-v","['author']","be the author of","['She authored this play']","[]","[]","[]","[]"
"oewn-15194468-n","['fall', 'twilight', 'dusk', 'gloaming', 'nightfall', 'evenfall', 'gloam', 'crepuscule', 'crepuscle']","the time of day immediately following sunset","['he loved the twilight', 'they finished before the fall of night']","[]","[]","[]","[]"
"oewn-13776433-n","['addition', 'gain', 'increase']","a quantity that is added","['there was an addition to property taxes this year', ""they recorded the cattle's gain in weight over a period of weeks""]","[]","[]","[]","[]"
"oewn-00347493-v","['fall']","begin vigorously","['The prisoners fell to work right away']","[]","[]","[]","[]"
"oewn-00424389-s","['scummy']","covered with scum","['the scummy surface of the polluted pond']","[]","[]","[]","[]"
"oewn-01148056-s","['gentle', 'easy']","marked by moderate steepness","['an easy climb', 'a gentle slope']","[]","[]","[]","[]"
"oewn-05685184-n","['feel']","an intuitive awareness","['he has a feel for animals', ""it's easy when you get the feel of it""]","[]","[]","[]","[]"
"oewn-05652372-n","['efficiency']","skillfulness in avoiding wasted time and effort","['she did the work with great efficiency']","[]","[]","[]","[]"
"oewn-02241425-s","['small']","have fine or very small constituent particles","['a small misty rain']","[]","[]","[]","[]"
"oewn-01644092-v","['design']","create the design for; create or execute in an artistic or highly skilled manner","['Chanel designed the famous suit']","[]","[]","[]","[]"
"oewn-02360955-v","['move']","dispose of by selling","['The chairman of the company told the salesmen to move the computers']","[]","[]","[]","[]"
"oewn-05647496-n","['salesmanship']","skill in selling; skill in persuading people to buy","[""he read a book on salesmanship but it didn't help""]","[]","[]","[]","[]"
"oewn-05712641-n","['focus', 'focusing', 'direction', 'centering', 'focal point', 'focussing']","the concentration of attention or energy on something","['the focus of activity shifted to molecular biology', 'he had no direction in his life']","[]","[]","[]","[]"
"oewn-06783960-n","['deal', 'bargain']","an agreement between parties (usually arrived at after discussion) fixing obligations of each","['he made a bargain with the devil', 'he rose to prominence through a series of shady deals']","[]","[]","[]","[]"
"oewn-10714546-n","['mate', 'teammate']","a fellow member of a team","['it was his first start against his former teammates']","[]","[]","[]","[]"
"oewn-01915519-v","['circumnavigate', 'compass']","travel around, either by plane or ship","['We compassed the earth']","[]","[]","[]","[]"
"oewn-02309962-v","['collect', 'roll up', 'pile up', 'accumulate', 'amass', 'compile', 'hoard']","get or gather together","[""I am accumulating evidence for the man's unfaithfulness to his wife"", 'She is amassing a lot of data for her thesis', 'She rolled up a small fortune']","[]","[]","[]","[]"
"oewn-00065229-r","['mathematically']","with respect to mathematics","['mathematically impossible']","[]","[]","[]","[]"
"oewn-01908923-v","['walk']","use one's feet to advance; advance by steps","[""Walk, don't run!"", 'We walked instead of driving', 'She walks with a slight limp', 'The patient cannot walk yet', 'Walk over to the cabinet']","['oewn-01959843-v']","[['ride']]","['be carried or travel on or in a vehicle']","[['I ride to work in a bus', 'He rides the subway downtown every day']]"
"oewn-00072347-s","['taken']","be affected with an indisposition","['the child was taken ill', ""couldn't tell when he would be taken drunk""]","[]","[]","[]","[]"
"oewn-13952885-n","['confidence', 'trust']","a trustful relationship","['he took me into his confidence', 'he betrayed their trust']","[]","[]","[]","[]"
"oewn-00813037-v","['avoid']","stay clear from; keep away from; keep out of the way of someone or something","['Her former friends now avoid her']","['oewn-00813960-v']","[['face', 'confront', 'face up']]","['deal with (something unpleasant) head on']","[['You must confront your problems', 'He faced the terrible consequences of his mistakes']]"
"oewn-02581808-v","['fox', 'play a trick on', 'fob', 'play a joke on', 'trick', 'play tricks', 'flim-flam', 'pull a fast one on']","deceive somebody","['We tricked the teacher into thinking that class would be cancelled next week']","[]","[]","[]","[]"
